img_path,question,answer,main_obj,Triple,Abstract
/home/aailab/kbvqa/data/images/116000320220803142026.jpg,이미지 속 흰색 산호는 몇 개니,1,산호초,,
/home/aailab/kbvqa/data/images/116000320220803142534.jpg,이미지 속 산호초 주변의 물고기는 몇 마리니,1,산호초,,
/home/aailab/kbvqa/data/images/116000320220803142553.jpg,이미지 속 산호초는 어디 안에 있을까,물,산호초,,
/home/aailab/kbvqa/data/images/116000620220802143041.jpg,화산이 있는 이미지 속 하늘에 떠 있는 게 뭐지,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802143102.jpg,화산이 있는 이미지에서 빨간색 나뭇잎이 있는 나무는 몇 그루야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802143157.jpg,연기가 나는 이미지 속 장소는 어디야,화산,화산,,
/home/aailab/kbvqa/data/images/116000620220802143218.jpg,화산의 분화구에서 나오는 건 무엇이지,증기,화산,,
/home/aailab/kbvqa/data/images/116000620220802143246.jpg,몇 개의 화산이 이미지 안에 있을까,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802143345.jpg,화산이 나온 이미지 속 하늘에 있는 건 뭐니,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802143447.jpg,화산이 나오는 이미지 속 전봇대는 몇 개야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802143748.jpg,화산을 덮고 있는 것은 뭐지,눈,화산,,
/home/aailab/kbvqa/data/images/116000620220802143810.jpg,이미지 속 화산 위 하늘에 떠있는 건 뭐야,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802143838.jpg,화산은 무엇에 둘러싸여 있어,바다,화산,,
/home/aailab/kbvqa/data/images/116000620220802143912.jpg,이미지 속 화산 주변에 물이 있는 곳은 어딜까,호수,화산,,
/home/aailab/kbvqa/data/images/116000620220802143938.jpg,이미지 속 화산에서 무엇이 나오고 있을까,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802144007.jpg,화산이 나온 이미지 속 하늘에 있는 것은 무엇이지,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802144042.jpg,화산이 나오는 이미지 속 하늘에 떠 있는 것은 뭐야,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802144124.jpg,화산이 나온 이미지 속 분화구는 몇 개니,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802144200.jpg,연기가 피어오르는 화산은 몇 개일까,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802144241.jpg,몇 개의 화산이 이미지 안에 있어,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802144324.jpg,화산의 연기는 어느 쪽으로 나오니,왼쪽,화산,,
/home/aailab/kbvqa/data/images/116000620220802144351.jpg,화산은 몇 개야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802145248.jpg,화산이 나온 이미지 속 하늘에 있는 것은 뭐니,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802145342.jpg,화산이 나오는 이미지에서 하늘에 있는 건 뭐야,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802145420.jpg,화산이 나온 이미지 속 하늘에는 뭐가 있니,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802145504.jpg,연기는 어디에서 나오고 있을까,화산,화산,,
/home/aailab/kbvqa/data/images/116000620220802145530.jpg,화산이 나온 이미지 안에 구름은 어디에 있을까,하늘,화산,,
/home/aailab/kbvqa/data/images/116000620220802145956.jpg,화산이 나온 이미지에서 하늘에 떠있는 건 뭐지,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802150028.jpg,화산에서 나오고 있는 것은 무엇이니,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802150140.jpg,눈이 덮인 화산은 몇 개야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802150224.jpg,이미지 속 화산에서 나오는 건 뭐야,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802150311.jpg,이미지 속 화산에서 무엇이 나오고 있어,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802150330.jpg,화산에서 무엇이 뿜어져 나오고 있어,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802150404.jpg,화산이 나온 이미지 속 가로등은 몇 개야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802151515.jpg,화산에서 나오는 연기는 어느 쪽을 향해 있니,왼쪽,화산,,
/home/aailab/kbvqa/data/images/116000620220802151745.jpg,이미지 안에 화산은 몇 개일까,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802151821.jpg,화산이 나온 그림 속 건물의 창은 무슨 모양이니,사각형,화산,,
/home/aailab/kbvqa/data/images/116000620220802152424.jpg,화산이 나오는 이미지 안에 전봇대는 몇 개야,3,화산,,
/home/aailab/kbvqa/data/images/116000620220802152457.jpg,화산이 나오는 이미지 속 하늘 위로 피어오르는 것은 뭐야,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802152519.jpg,화산 위 하늘에 있는 것을 뭐라고 해,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802152628.jpg,이미지 속 산은 무엇이니,화산,화산,,
/home/aailab/kbvqa/data/images/116000620220802152710.jpg,이미지 속 화산에서 무엇이 나오니,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802152750.jpg,화산이 있는 이미지 속 하늘에 있는 것은 무엇이지,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802153429.jpg,화산이 나온 이미지 속 연기는 어느 쪽으로 날아가니,왼쪽,화산,,
/home/aailab/kbvqa/data/images/116000620220802153452.jpg,화산 위에 있는 것은 뭐야,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802153516.jpg,화산이 있는 이미지 안에 구름은 어디에 있니,하늘,화산,,
/home/aailab/kbvqa/data/images/116000620220802153549.jpg,화산이 나온 이미지 속에는 몇 대의 보트가 있어,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802153611.jpg,화산이 있는 이미지 속 자동차는 몇 대야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802153638.jpg,이미지 속 화산 근처에 있는 흰색 자동차는 몇 대야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802153701.jpg,이미지 속 흰 눈이 쌓인 지형의 이름은 뭘까,화산,화산,,
/home/aailab/kbvqa/data/images/116000620220802153725.jpg,화산의 꼭대기에는 무엇이 쌓여있니,눈,화산,,
/home/aailab/kbvqa/data/images/116000620220802153753.jpg,화산이 나온 이미지 속 하늘에 떠 있는 것은 뭐야,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802153815.jpg,화산이 찍힌 사진은 몇 개일까,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802153850.jpg,이미지 속 연기가 나오는 곳은 뭐야,화산,화산,,
/home/aailab/kbvqa/data/images/116000620220802153920.jpg,화산이 있는 이미지 속의 하늘에 있는 것은 뭐야,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802153949.jpg,연기가 솟는 화산은 몇 개야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802154019.jpg,이미지 속 산의 종류는 뭘까,화산,화산,,
/home/aailab/kbvqa/data/images/116000620220802154044.jpg,연기가 나는 화산은 몇 개야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802154118.jpg,화산이 나온 이미지 속 하늘에 떠 있는 것은 무엇일까,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802154148.jpg,화산이 나온 이미지 속 하늘에는 무엇이 떠 있어,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802154402.jpg,이미지 속 화산에 지어진 집은 몇 채니,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802154923.jpg,연기가 나오고 있는 화산은 몇 군데니,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802155036.jpg,붉은색 마그마가 나오는 화산은 몇 개야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802155123.jpg,이미지 속 화산에서 무엇이 뿜어져 나오고 있을까,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802155240.jpg,이미지 속 화산은 무엇으로 둘러싸여 있어,물,화산,,
/home/aailab/kbvqa/data/images/116000620220802155328.jpg,이미지 속 화산 위로 피어나는 게 뭐야,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802155359.jpg,연기가 피어오르는 화산은 몇 개야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802155441.jpg,몇 개의 화산이 이미지 안에 있니,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802155521.jpg,이미지 내 화산에서 분출되는 건 무엇이니,마그마,화산,,
/home/aailab/kbvqa/data/images/116000620220802155540.jpg,이미지 속 화산은 몇 개야,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802155601.jpg,이미지에 있는 화산은 무엇으로 채워져 있니,물,화산,,
/home/aailab/kbvqa/data/images/116000620220802155633.jpg,연기가 피어오르는 화산은 몇 군데니,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802155702.jpg,화산 위 하늘에는 뭐가 있어,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802155727.jpg,이미지 속 화산에서 나오는 흰색 물질은 뭐니,수증기,화산,,
/home/aailab/kbvqa/data/images/116000620220802155811.jpg,이미지 속 화산 표면에 흐르는 게 뭐야,마그마,화산,,
/home/aailab/kbvqa/data/images/116000620220802160110.jpg,화산이 보이는 이미지 속에 나무는 몇 그루니,3,화산,,
/home/aailab/kbvqa/data/images/116000620220802160233.jpg,화산이 나온 이미지 속 헬리콥터는 몇 대 있어,1,화산,,
/home/aailab/kbvqa/data/images/116000620220802160306.jpg,화산이 나온 이미지 속 오른쪽 하늘에 떠 있는 것은 뭐야,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802160357.jpg,이미지 속 화산 위 하늘에 떠있는 건 뭐지,별,화산,,
/home/aailab/kbvqa/data/images/116000620220802160418.jpg,화산이 있는 이미지 속 하늘에 떠 있는 것은 뭐야,구름,화산,,
/home/aailab/kbvqa/data/images/116000620220802160441.jpg,이미지 속 연기가 피어오르는 장소는 어디야,화산,화산,,
/home/aailab/kbvqa/data/images/116000620220802160501.jpg,화산에서 나오고 있는 것은 뭐야,연기,화산,,
/home/aailab/kbvqa/data/images/116000620220802160523.jpg,연기가 어디에서 뿜어져 나오고 있니,화산,화산,,
/home/aailab/kbvqa/data/images/116000620220802160543.jpg,이미지 속 지형을 뭐라고 해,화산,화산,,
/home/aailab/kbvqa/data/images/120207720220803144038.jpg,돌 위에 몇 마리의 개코원숭이가 있어,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803144112.jpg,개코원숭이는 몇 마리야,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803144445.jpg,몇 마리의 개코원숭이가 이미지 안에 있어,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803144513.jpg,개코원숭이는 몇 마리일까,3,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803144545.jpg,개코원숭이는 이미지 안에 몇 마리가 있니,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803144822.jpg,개코원숭이는 몇 마리니,3,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803144917.jpg,개코원숭이의 머리는 어느 방향을 향해 있니,왼쪽,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803145005.jpg,이미지 속 개코원숭이는 어디 위에 있을까,돌,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803145032.jpg,엉덩이가 붉은색인 개코원숭이는 몇 마리니,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803145058.jpg,이미지 속 풀밭에 있는 개코원숭이는 몇 마리야,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803145216.jpg,개코원숭이의 콧구멍은 몇 개니,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803145241.jpg,나무 위에 몇 마리의 개코원숭이가 이미지 안에 있지,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803145647.jpg,이미지 속 동물들의 이름은 뭐니,개코원숭이,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803150254.jpg,땅 위에 개코원숭이는 몇 마리야,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803150510.jpg,이미지 속 개코원숭이의 눈은 몇 개야,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803150617.jpg,이미지 속 개코원숭이는 어디 위에 앉아있을까,돌,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803150640.jpg,개코원숭이는 어디 위에 올라가 있지,돌,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803150702.jpg,몇 마리의 개코원숭이가 이미지 안에 있을까,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803150831.jpg,이미지 속에 개코원숭이는 몇 마리지,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803150857.jpg,개코원숭이의 꼬리는 몇 개야,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803150925.jpg,잔디 위에 몇 마리의 개코원숭이가 있어,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803150947.jpg,건초 위에 있는 개코원숭이는 몇 마리야,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803151010.jpg,이미지 속 꼬리가 달린 동물의 이름은 뭐야,개코원숭이,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803151117.jpg,이미지 속 누워 있는 개코원숭이는 몇 마리일까,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803151136.jpg,이미지 속 개코원숭이의 눈은 몇 개니,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803151403.jpg,이미지 속 앉아있는 동물은 뭘까,개코원숭이,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803151636.jpg,개코원숭이는 몇 마리가 있어,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803151736.jpg,이미지 속 개코원숭이는 몇 마리 있어,3,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803151804.jpg,개코원숭이는 어디 위에 있을까,바위,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803151824.jpg,몇 마리의 개코원숭이가 이미지 속에 있지,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803151848.jpg,몇 마리의 개코원숭이가 이미지 내에 있지,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803152029.jpg,개코원숭이는 몇 마리가 있니,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803152140.jpg,이미지 속 개코원숭이가 있는 곳은 어디니,모래 위,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803152159.jpg,개코원숭이의 콧구멍은 몇 개일까,2,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803152217.jpg,회색 돌 위에 있는 개코원숭이는 몇 마리야,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803152335.jpg,이미지 안에 검정색 털을 가진 개코원숭이는 몇 마리니,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220803152641.jpg,이미지 속 개코원숭이는 어디 위에 있니,돌,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220804161004.jpg,이미지 속 개코원숭이 모형은 재질이 뭐야,돌,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220804161237.jpg,이미지 안에 석상은 무슨 동물이지,개코원숭이,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220804161839.jpg,몇 마리의 개코원숭이가 이미지 안에 있을까,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220804161944.jpg,이미지 안에 개코원숭이는 몇 마리 있어,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220804162343.jpg,이미지 안에 몇 마리의 개코원숭이가 있을까,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220804162408.jpg,개코원숭이의 꼬리는 몇 개일까,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220804163043.jpg,개코원숭이는 어디 위에 있어,돌,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220804163850.jpg,철창에 갇혀있는 개코원숭이는 몇 마리일까,1,개코원숭이,,
/home/aailab/kbvqa/data/images/120207720220804165854.jpg,이미지에서 검정색 얼굴 피부를 가진 동물은 뭐야,개코원숭이,개코원숭이,,
/home/aailab/kbvqa/data/images/120207820220803154233.jpg,이미지 속 단봉낙타 옆에 있는 사람은 몇 명이야,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803154414.jpg,단봉낙타의 꼬리는 몇 개일까,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803154438.jpg,단봉낙타는 어디 위에 있어,모래,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803154505.jpg,이미지 속 몇 마리의 갈색 단봉낙타가 있어,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803154555.jpg,이미지 속 단봉낙타와 함께 있는 사람은 몇 명일까,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803154745.jpg, 모래 위에 몇 마리의 단봉낙타가 있어,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155041.jpg,얼굴이 검은색인 단봉낙타는 몇 마리일까,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155110.jpg,모래 위 단봉낙타는 몇 마리니,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155137.jpg,이미지 속 단봉낙타는 몇 마리야,4,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155208.jpg,단봉낙타의 다리는 몇 개야,4,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155230.jpg,이미지 속 사막에 서 있는 동물의 이름은 뭐니,단봉낙타,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155255.jpg,이미지 속 풀을 먹고 있는 동물들은 뭐야,단봉낙타,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155314.jpg,모래 위에 있는 단봉낙타의 다리는 몇 개야,4,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155454.jpg,이미지 내 단봉낙타는 어디 위에 있을까,잔디,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155744.jpg,몇 마리의 단봉낙타가 이미지 안에 있어,3,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155806.jpg,단봉낙타의 다리는 몇 개지,4,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155836.jpg,단봉낙타는 몇 마리가 이미지 안에 있니,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803155908.jpg,흙 위에 있는 단봉낙타는 몇 마리야,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803160018.jpg,울타리 안에 있는 단봉낙타는 몇 마리일까,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803160038.jpg,얼굴이 보이는 단봉낙타는 몇 마리지,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803160237.jpg,단봉낙타의 다리는 몇 개니,4,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803160343.jpg,울타리 안에 있는 단봉낙타는 몇 마리니,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803160406.jpg,등에 짐이 없는 단봉낙타는 몇 마리지,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803160730.jpg,잔디 위에는 몇 마리의 단봉낙타가 있지,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803164841.jpg,단봉낙타가 서있는 곳은 어디일까,모래,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803165221.jpg,이미지 속 단봉낙타는 몇 마리지,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803165712.jpg,몇 마리의 단봉낙타가 이미지 속에 있지,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803165731.jpg,단봉낙타는 어디 위에 있어,흙,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803165749.jpg,몇 마리의 단봉낙타가 이미지 안에 있어,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803165916.jpg,단봉낙타는 몇 마리지,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803170214.jpg,단봉낙타 오른쪽에 사람은 몇 명 있어,3,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803170253.jpg,단봉낙타가 나온 이미지에서 하늘에 있는 건 뭐야,구름,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803170342.jpg,단봉낙타 주변에 서 있는 사람은 몇 명이니,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803170406.jpg,등에 짐을 이고 있는 단봉낙타는 몇 마리니,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803170540.jpg,이미지 안에 몇 마리의 단봉낙타가 있니,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803171055.jpg,단봉낙타는 어디 위에 있을까,모래,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803172955.jpg,이미지 안에 모래 위에 있는 단봉낙타는 몇 마리니,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803173150.jpg,그림 속 단봉낙타는 몇 마리가 있어,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803173326.jpg,단봉낙타는 몇 마리야,3,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803174409.jpg,이미지 속 수레를 끄는 낙타는 몇 마리일까,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803174637.jpg,단봉낙타가 있는 이미지 속 파란색 상의를 입은 사람은 몇 명이야,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803174704.jpg,단봉낙타는 어디 위에 있니,모래,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803174735.jpg,서 있는 단봉낙타는 몇 마리일까,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803174845.jpg,단봉낙타는 어디 위에 있을까,모래,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803175540.jpg,단봉낙타의 머리는 어느 쪽에 있니,왼쪽,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803175642.jpg,단봉낙타가 있는 곳은 어디일까,사막,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803175734.jpg,몇 마리의 단봉낙타가 이미지 안에 있을까,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803175750.jpg,이미지 속 단봉낙타는 몇 마리야,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803180254.jpg,단봉낙타가 그려진 교통표지는 몇 개야,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803180706.jpg,이미지 속 마차를 끄는 단봉낙타는 몇 마리지,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803180824.jpg,몇 마리의 단봉낙타가 이미지 안에 있지,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803180937.jpg,이미지 속 단봉낙타는 몇 마리야,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803181436.jpg,몇 마리의 단봉낙타가 이미지 안에 있어,3,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803181532.jpg,단봉낙타를 끌고 있는 사람은 몇 명일까,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803181716.jpg,땅 위에 있는 갈색 단봉탁타는 몇 마리야,4,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803181759.jpg,단봉낙타의 다리는 몇 개니,4,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803182114.jpg,이미지에서 앉아있는 단봉낙타의 머리 방향은 어느 쪽에 있어,왼쪽,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803182508.jpg,단봉낙타가 있는 이미지에서 구름은 어디에 떠 있을까,하늘,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803182729.jpg,단봉낙타는 몇 마리니,4,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803182901.jpg,단봉낙타가 있는 이미지 속 전봇대는 몇 개야,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803182949.jpg,단봉낙타가 나온 이미지 속 사람은 몇 명이야,3,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220803183212.jpg,이미지 속 단봉낙타는 어디 위에 있을까,땅,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220804170311.jpg,몇 마리의 단봉낙타가 이미지 안에 있어,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220804170614.jpg,이미지 속 단봉낙타의 꼬리는 몇 개야,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220804170707.jpg,꼬리가 있는 단봉낙타는 몇 마리야,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220804170827.jpg,이미지 속 단봉낙타 모형의 재질은 무엇이니,금속,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220804170914.jpg,단봉낙타가 있는 이미지 속의 새는 몇 마리야,3,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220804171038.jpg,이미지 속 앉아있는 단봉낙타는 몇 마리일까,1,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220804171446.jpg,이미지 속 조각상은 무슨 동물이지,단봉낙타,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220804171750.jpg,이미지 속 단봉낙타는 몇 마리야,2,단봉낙타,,
/home/aailab/kbvqa/data/images/120207820220804172320.jpg,단봉낙타의 모형은 이미지 안에 몇 개가 있니,1,단봉낙타,,
/home/aailab/kbvqa/data/images/130801020220808145603.jpg,깃펜이 담겨 있는 통의 재질은 뭐야,금속,깃펜,,
/home/aailab/kbvqa/data/images/130801020220808145733.jpg,흰색 깃펜은 몇 개가 있니,1,깃펜,,
/home/aailab/kbvqa/data/images/130801020220808145758.jpg,몇 개의 깃펜이 이미지 안에 있어,1,깃펜,,
/home/aailab/kbvqa/data/images/130801020220808145921.jpg,이미지 속 깃펜은 어디 위에 놓여 있니,책상,깃펜,,
/home/aailab/kbvqa/data/images/130801020220808145948.jpg,몇 개의 깃펜이 이미지 안에 있어,1,깃펜,,
/home/aailab/kbvqa/data/images/130801020220808150016.jpg,이미지 속 깃펜은 몇 개가 있을까,2,깃펜,,
/home/aailab/kbvqa/data/images/130801020220808150044.jpg,사각형 액자 안에 깃펜은 몇 개니,1,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809102018.jpg,깃펜을 들고 있는 사람은 몇 명이야,1,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809102533.jpg,이미지 속 사람은 깃펜을 어느 손으로 잡고 있니,오른손,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809102655.jpg,종이에 끼워져 있는 깃펜은 몇 개지,2,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809102833.jpg,이미지 속 물건의 이름은 뭐니,깃펜,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809102852.jpg,이미지 속 사람은 깃펜을 어느 손으로 잡고 있어,오른쪽,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809102957.jpg,이미지 속 사람은 어느 쪽 손에 깃펜을 잡고 있어,오른손,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809103231.jpg,이미지 속 사람이 오른손에 쥐고 있는 것은 뭐야,깃펜,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809103253.jpg,이미지에 있는 깃펜의 재질은 무엇이니,금속,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809103356.jpg,깃펜이 나오는 이미지 속 사람은 몇 명이야,1,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809103552.jpg,깃펜을 들고 있는 사람은 어디에 앉아 있니,의자,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809103646.jpg,어느 손으로 깃펜을 쥐고 있니,오른손,깃펜,,
/home/aailab/kbvqa/data/images/130801020220809103713.jpg,깃펜을 쥐고 있는 손은 어느 손일까,오른손,깃펜,,
